prop_d28,prop_d4,prop_d7,prop,native,organism_code,target_taxon_name,target_taxon_level,lit_taxon_name,lit_taxon_level,lit_taxon_type,citation,population_country,population_state,population_description,trait,trait_value_rank,trait_value,trait_unit,trait_description,notes
NA,NA,0.5386313465783664,0.2051470588235294,1,2720,Tubificoides heterochaetus,species,Tubificoides heterochaetus,species,target,Timm and Martin 2019,NA,NA,NA,body_size_max,NA,9,mm,NA,NA
NA,NA,0.5121412803532008,0.18970588235294117,0,6810,Macoma petalum,species,Macoma petalum,species,target,Gosner 1978,NA,NA,NA,body_size_max,NA,38,mm,NA,NA
0.5506607929515418,NA,NA,0.18455882352941175,1,2650,Embolocephalus nikolskyi,species,Embolocephalus nikolskyi,species,target,Timm and Martin 2019,NA,NA,NA,body_size_max,NA,50,mm,NA,NA
NA,0.1368653421633554,0.39514348785871967,0.1772058823529412,0,4150,Amphibalanus improvisus,species,Amphibalanus improvisus,species,target,Henry and McLauglin 1975,NA,NA,NA,body_size_max,NA,17,mm,Maximum adult width,NA
0.32158590308370044,0.16997792494481237,NA,0.175,1,1230,Dorylaimus sp. A,genus,Dorylaimus,genus,congener,Andrassy 2009,NA,NA,NA,body_size_max,NA,9,mm,NA,NA
0.44493392070484583,NA,NA,0.1676470588235294,1,2810,Sparganophilus tamesis,species,Sparganophilus tamesis,species,target,Brinkhurst and Jamieson 1971,NA,NA,NA,body_size_max,NA,200,mm,NA,NA
0.3920704845814978,NA,NA,0.16397058823529412,1,4090,Cyprideis sp. A,genus,Cyprideis torosa,species,congener,Frenzel et al 2012,Germany,NA,brackish lagoon in Baltic Sea,armoring,1,G,categorical,calcite carapace,NA
0.3920704845814978,NA,NA,0.16397058823529412,1,4090,Cyprideis sp. A,genus,Cyprideis torosa,species,congener,Van Harten 1975,The Netherlands,North Holland West-Frisian Islands of Texel and Vlieland,brackish inland waters,body_size_max,NA,1.1,mm,mean adult length at 25C,Author suggested was probably Physa acuta
0.3920704845814978,NA,NA,0.16397058823529412,1,4090,Cyprideis sp. A,genus,Cyprideis torosa,species,congener,Heip 1976,Belgium,NA,brackish pond,dispersal,1,N,categorical,all life stages found in sediment so presumably no planktonic larvae,NA
0.3920704845814978,NA,NA,0.16397058823529412,1,4090,Cyprideis sp. A,genus,Cyprideis torosa,species,congener,Frenzel et al 2012,Germany,NA,brackish lagoon in Baltic Sea,habit,1,B,categorical,observed digging in the uppermost millimetre of the sediment or more rarely crawling on the surface,NA
0.3920704845814978,NA,NA,0.16397058823529412,1,4090,Cyprideis sp. A,genus,Cyprideis torosa,species,congener,Frenzel et al 2012,Germany,NA,brackish lagoon in Baltic Sea,reproduction,1,S,categorical,sexes are separate in all known ostracods; no reference to non-sexual reproduction,"Cohen and Morin 1990 note that a few ostracodes are parthenogenetic, including two species in superfamily that includes this genus"
0.3920704845814978,NA,NA,0.16397058823529412,1,4090,Cyprideis sp. A,genus,Cyprideis torosa,species,congener,Frenzel et al 2012,Spain,NA,Spanish Mediterranean coast,salinity_tolerance,1,63,ppt,field observation; see Fig. 9; actually relevant data from Marco Barba 2010 (PhD thesis); much higher than ocean water,NA
0.3920704845814978,NA,NA,0.16397058823529412,1,4090,Cyprideis sp. A,genus,Cyprideis spp.,genus,congener,Prayudi et al 2024,Bahrain,NA,Murray's Pool in western Arabian Gulf,thermal_tolerance,1,39.4,C,measured in lab. specimens became comatose; LD50 was 51.8C,couldn't find anything for this genus on google scholar
0.3920704845814978,NA,NA,0.16397058823529412,1,4090,Cyprideis sp. A,genus,Cyprideis torosa,species,congener,Frenzel et al 2012,Germany,NA,brackish lagoon in Baltic Sea,trophic_habit,1,D,categorical,"feeds on detritus, diatoms, bacteria",NA
0.3920704845814978,NA,NA,0.16397058823529412,1,4090,Cyprideis sp. A,genus,Cyprideis torosa,species,congener,Heip 1976,Belgium,NA,brackish pond,voltinism,1,U,categorical,field observations,NA
0.28634361233480177,0.1920529801324503,NA,0.16176470588235295,1,2570,Limnodrilus udekemianus,species,Limnodrilus udekemianus,species,target,Brinkhurst and Jamieson 1971,NA,NA,NA,body_size_max,NA,90,mm,NA,NA
0.2444933920704846,0.19646799116997793,NA,0.14926470588235294,1,2530,Ilyodrilus templetoni,species,Ilyodrilus templetoni,species,target,Pennak 1989,NA,NA,NA,body_size_max,NA,65,mm,NA,NA
0.4140969162995594,NA,NA,0.14338235294117646,1,6750,Euglesa casertana,species,Pisidium spp.,genus,congener_synonym,Pennak 1989,NA,NA,NA,body_size_max,NA,4,mm,NA,NA
0.29515418502202645,0.11920529801324505,NA,0.13897058823529412,1,4810,Hyalella sp. A,genus,Hyalella,genus,target,Burdi et al. 2021,United States,CA,San Francisco Estuary,body_size_max,NA,10,mm,NA,samples from guts of field collected fish
0.3964757709251101,NA,NA,0.13676470588235295,1,6770,Euglesa compressa,species,Pisidium spp.,genus,congener_synonym,Pennak 1989,NA,NA,NA,body_size_max,NA,4,mm,NA,NA
NA,NA,0.37748344370860926,0.13161764705882353,0,3370,Alitta succinea,species,Alitta succinea,species,target,Pettibone 1963,NA,NA,NA,body_size_max,NA,170,mm,NA,NA
0.32819383259911894,NA,NA,0.12720588235294117,0,2490,Branchiura sowerbyi,species,Branchiura sowerbyi,species,target,Timm and Martin 2019,NA,NA,NA,body_size_max,NA,270,mm,based on max of range for genus,NA
NA,0.10375275938189846,0.2582781456953642,0.12058823529411763,0,4310,Synidotea laticauda,species,Synidotea laticauda,species,target,Cuesta et al. 1996,Spain,NA,NA,body_size_max,NA,25.3,mm,"probably male (Japan); female, 16 mm (Netherlands, Faasse 2011)",NA
0.31277533039647576,NA,NA,0.1161764705882353,1,4050,Candona sp. A,genus,Candona alchichica,species,congener,Cohuo et al 2016,Mexico,NA,Lake Alchichica,body_size_max,NA,1.3,mm,NA,NA
0.2687224669603524,NA,NA,0.11470588235294116,1,2970,Mooreobdella microstoma,species,Mooreobdella microstoma,species,target,Thorp and Covich 2001,NA,NA,NA,body_size_max,NA,50,mm,NA,NA
NA,0.26490066225165565,NA,0.10147058823529412,1,2610,Psammoryctides californianus,species,Psammoryctides californianus,species,target,Brinkhurst and Jamieson 1971,NA,NA,NA,body_size_max,NA,75,mm,NA,NA
0.2907488986784141,NA,NA,0.10147058823529412,1,2840,Altmanella freidris,species,Altmanella freidris,species,target,Brinkhurst and Jamieson 1971,NA,NA,NA,body_size_max,NA,12,mm,NA,NA
0.21806167400881055,NA,NA,0.1,1,5410,Procladius sp. A,genus,Procladius denticulatus,species,congener,Bath and Anderson 1969,United States,CA,Southern CA,body_size_max,NA,12,mm,NA,NA
NA,NA,0.2869757174392936,0.09779411764705882,0,4510,Ampelisca abdita,species,Ampelisca abdita,species,target,Mills 1964,United States,Multiple,Eastern North America,body_size_max,NA,8.2,mm,NA,NA
NA,0.2317880794701987,NA,0.08823529411764706,1,4350,Gnorimosphaeroma insulare,species,Gnorimosphaeroma insulare,species,target,Wetzer et al 2021,United States,CA,San Nicolas Island,body_size_max,NA,8,mm,NA,cited Menzies 1954 for size reference
0.1365638766519824,NA,NA,0.07426470588235294,1,4030,Isocypris sp. A,genus,Isocypris beauchampi,species,congener,Kulkoyluoglu 2002,Turkey,Bolu region,Lake Golkoy,body_size_max,NA,1.2,mm,maximum length of left value of male (slightly larger than female),NA
0.2026431718061674,NA,NA,0.07279411764705883,1,2090,Dero trifida,species,Dero trifida,species,target,Righi and Hamoui 2002,Surinam,NA,NA,body_size_max,NA,3.8,mm,NA,body diameter: 225-282 um
NA,NA,0.2141280353200883,0.07205882352941176,0,3090,Pseudopolydora kempi,species,Pseudopolydora kempi,species,target,Light 1978,US,CA,San Francisco Estuary,body_size_max,NA,12,mm,average length for SFE; 22 mm for Japan (Sato-Okoshi 2000),Probably a complex of species
NA,0.16335540838852097,NA,0.07205882352941176,0,4950,Rhithropanopeus harrisii,species,Rhithropanopeus harrisii,species,target,Williams 1984,NA,NA,NA,body_size_max,NA,21.3,mm,male max width.  Female is 16 mm,NA
0.21145374449339208,NA,NA,0.0713235294117647,1,2850,Lumbriculus variegatus,species,Lumbriculus variegatus,species,target,Brinkhurst and Jamieson 1971,NA,NA,NA,body_size_max,NA,100,mm,NA,NA
0.17180616740088106,NA,NA,0.07058823529411765,1,1010,Girardia tigrina,species,Girardia tigrina,species,target,Ball and Reynoldson 1981,NA,NA,NA,body_size_max,NA,18,mm,NA,NA
0.16740088105726872,NA,NA,0.06985294117647059,1,6570,Physa sp. A,genus,Physa,genus,congener,Arendt 2015,US,CA,Riverside,body_size_max,NA,6.9,mm,NA,NA
NA,0.1479028697571744,NA,0.06691176470588235,1,4370,Gnorimosphaeroma oregonense,species,Gnorimosphaeroma oregonense,species,target,Wetzer et al 2021,Canada,British Columbia,"Vancouver, Stanley Park",body_size_max,NA,8.5,mm,male,NA
NA,NA,0.18984547461368653,0.06323529411764706,0,3170,Heteromastus filiformis,species,Heteromastus filiformis,species,target,Hutchings and Rainer 1982,NA,NA,North Sea,body_size_max,NA,180,mm,Specimens from the UK reach about 100 mm (Hayward and Ryland 1990); specimens from the US East Coast are about 40 mm (Hutchings and Rainier 1982),This is most likely a species complex
NA,0.1280353200883002,NA,0.06323529411764706,0,4410,Uromunna sp. A,genus,Uromunna reynoldsi,species,congener,Schultz 1969,NA,NA,NA,body_size_max,NA,1.5,mm,NA,NA
NA,0.15011037527593818,NA,0.0625,0,4270,Sinelobus stanfordi,species,Sinelobus stanfordi,species,target,Gardiner 1975,NA,NA,NA,body_size_max,NA,3.6,mm,"male, female is 3.0 mm",NA
0.14096916299559473,NA,NA,0.0588235294117647,1,5550,Cryptochironomus sp. A,genus,Cryptochironomus,genus,congener,Curry 1958,United States,Michigan,NA,body_size_max,NA,15,mm,NA,NA
0.15418502202643172,NA,NA,0.05588235294117647,1,2430,Aulodrilus pigueti,species,Aulodrilus pigueti,species,target,Brinkhurst and Jamieson 1971,NA,NA,NA,body_size_max,NA,28,mm,NA,NA
NA,NA,0.15894039735099338,0.05441176470588235,0,3110,Streblospio benedicti,species,Streblospio benedicti,species,target,Bridges and Heppell 1996,NA,NA,NA,body_size_max,NA,20,mm,< 20 mm,NA
0.1299559471365639,NA,NA,0.05441176470588235,1,6530,Gyraulus circumstriatus,species,Gyraulus parvus,species,congener,Brown 1998,United States,Wisconsin,"Carrol Lake, Vilas County",body_size_max,NA,5,mm,NA,see Table 1 for measurement
0.13876651982378854,NA,NA,0.05367647058823529,1,2270,Slavina appendiculata,species,Slavina appendiculata,species,target,Timm and Martin 2019,NA,NA,NA,body_size_max,NA,20,mm,NA,NA
