Girardia tigrina,turbellarian sp. A,Prostoma graecense,Teratocephalus sp. A,Dorylaimus sp. A,Actinolaiminae sp. A,mermithid sp. A,Dero trifida,Slavina appendiculata,Aulodrilus limnobius,Aulodrilus pigueti,Aulodrilus japonicus,Bothrioneurum vejdovskyanum,Branchiura sowerbyi,Ilyodrilus frantzi,Ilyodrilus templetoni,Limnodrilus hoffmeisteri,Limnodrilus udekemianus,Psammoryctides californianus,Quistadrilus multisetosus,Embolocephalus nikolskyi,Tubificoides heterochaetus,Varichaetadrilus angustipenis,Sparganophilus eiseni,Altmanella freidris,Lumbriculus variegatus,Mooreobdella microstoma,Boccardiella ligerica,Pseudopolydora kempi,Streblospio benedicti,Marenzelleria neglecta,Heteromastus filiformis,Hediste limnicola,Alitta succinea,Manayunkia speciosa,Laonome calida,Isocypris sp. A,Candona sp. A,Cyprideis sp. A,Balanus improvisus,Nippoleucon hinumensis,Sinelobus sp. A,Synidotea laevidorsalis,Gnorimosphaeroma insulare,Gnorimosphaeroma oregonensis,Uromunna sp. A,Ampelisca abdita,Sinocorophium alienense,Americorophium spinicorne,Americorophium stimpsoni,Grandidierella japonica,Gammarus daiberi,Hyalella sp. A,Rhithropanopeus harrisii,Procladius sp. A,Cryptochironomus sp. A,Fluminicola sp. A,Gyraulus circumstriatus,Physa sp. A,Melanoides tuberculata,Corbicula fluminea,Pisidium casertanum,Pisidium compressum,Limecola petalum,Potamocorbula amurensis
0,0,153.44583333333333,1.6025,0,0,2.8049999999999997,40.865833333333335,0,14.824166666666667,0,4.407500000000001,188.7025,0,32.45166666666667,0,19.631666666666668,0,0,12.42,112.98083333333334,0,734.375,9.215833333333334,79.7275,1.2016666666666667,1.6025,0,0,0,0,0,4.406666666666666,0,306.4891666666667,38.86333333333334,0,3.6058333333333334,1074.5183333333334,0,0,3.205,0,0,0,5.208333333333333,0,0,241.5875,98.5575,0,150.24,1.6025,0,0.4008333333333333,0,0,0.4008333333333333,0,224.35916666666668,1066.1066666666666,5.609166666666667,26.44333333333333,0,0
0,5.609166666666667,10.8175,0,2.404166666666667,0.4008333333333333,43.670833333333334,0,0,4.006666666666667,0,0,601.7616666666667,0,4.006666666666667,12.420833333333334,1610.1783333333333,13.2225,16.826666666666668,2.805833333333333,0,0,4153.4475,0.4008333333333333,0,0,0,34.455,0,0,127.40333333333334,0,124.19833333333334,0,0,1352.965,0,0,0.4008333333333333,0,1114.9833333333333,0.8016666666666666,0.4008333333333333,8.013333333333334,11.619166666666667,2.0033333333333334,0,16.025,3412.66,552.885,55.28916666666667,1799.6791666666666,0,0,0,0.4008333333333333,0,0,0.4008333333333333,14.823333333333332,370.99333333333334,0,0,0,237.18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.615833333333333,0,0,0,0,59.295,0,0,0,0,0,5.609999999999999,24.438333333333333,2.405,11.619166666666667,2.0041666666666664,2.404166666666667,0.4008333333333333,0,4.0075,0,0,0,17.2275,439.9033333333333,0,12.820833333333333,0,0,0,8.013333333333334,3444.7108333333335,0,0,199.11916666666667,2.404166666666667,0,0,0,0,0,0,0,0,0,0,0,3.2066666666666666,9590.1425
12.82,0,59.295,0,3.6058333333333334,2.0033333333333334,6.01,22.035833333333333,2.404166666666667,56.89083333333333,0.8016666666666666,76.925,353.7658333333333,0.4008333333333333,250.80166666666668,3.6058333333333334,227.56416666666667,2.404166666666667,0,146.23416666666665,108.575,0,1201.9233333333334,14.824166666666667,294.87166666666667,7.211666666666667,11.619166666666667,0,0,0,0,0,88.94333333333333,0,389.4225,29.246666666666666,0,10.416666666666666,1936.2983333333334,0,0,0,0,0,0,0.8016666666666666,0,0,341.34666666666664,59.69583333333333,0,457.53166666666664,131.41083333333333,0,38.861666666666665,3.6058333333333334,0,13.2225,3.205,449.52,1081.7316666666666,18.830000000000002,405.8508333333333,0,0
0.4008333333333333,1.2025,30.849166666666665,0,0,0,198.71916666666667,0,0,0.4008333333333333,0,0.4008333333333333,506.81166666666667,0,5.609166666666667,5.609166666666667,984.3741666666667,8.414166666666667,25.240833333333335,5.609999999999999,0,0,5490.785,2.0033333333333334,0,0,0.8016666666666666,9.616666666666667,0,0,41.26583333333333,0,229.16583333333332,0,0.4008333333333333,405.85,3.6058333333333334,0,0,0,204.72833333333332,2.404166666666667,0,20.833333333333336,4.8075,0,0,4.8075,6953.1241666666665,521.235,12.419166666666666,4169.871666666667,3.205833333333333,0,0,0,0,0,0,9.215,443.1091666666667,0,0,0,307.29083333333335
0,0,0,0,0,0,0.4008333333333333,0,0,0,0,0,0.8016666666666666,0,0,0,69.31166666666667,0,0,0,0,106.57083333333334,1.6033333333333333,0,0,0,0,12.8225,12.420833333333333,2.404166666666667,19.633333333333333,2.805833333333333,4.409166666666667,0,0,2.8049999999999997,0,0,0,4.808333333333334,1250.4008333333334,0,2.404166666666667,0.4008333333333333,0.4008333333333333,0,3.605833333333333,4479.1658333333335,0.4008333333333333,0,149.03833333333333,25.640833333333333,0,0,0,0,0,0,0,0,0.4008333333333333,0,0,2.805833333333333,4937.900833333333
20.835,0,51.28333333333333,0,3.605833333333333,2.0033333333333334,0,23.6375,0.8016666666666666,131.40916666666666,16.426666666666666,161.86,480.76916666666665,0,437.49916666666667,4.808333333333334,300.48083333333335,0.4008333333333333,0,46.07416666666667,85.3375,0,914.2625,6.810833333333333,299.68,2.404166666666667,13.621666666666666,0,0,0,0,0,142.63,0,475.16,12.420833333333334,7.211666666666666,2.0041666666666664,618.59,0,0,0,0,1.6025,0,0,0,0,54.086666666666666,60.89833333333333,0,332.53249999999997,283.65416666666664,0,23.638333333333332,31.25,0,17.22833333333333,7.2124999999999995,411.05833333333334,554.0858333333333,33.655,305.68916666666667,0,0
1.6025,0,33.653333333333336,0,2.404166666666667,0,258.41166666666663,0,0,3.205833333333333,0,0,540.465,0.4008333333333333,2.0033333333333334,4.006666666666667,578.5258333333334,2.0033333333333334,17.628333333333334,36.05833333333333,0,0,4322.5175,1.6025,0,0,3.205,4.808333333333334,0,0,80.12833333333333,0,57.69166666666667,0,0,389.8233333333333,5.208333333333334,0,0.8016666666666666,0,34.85666666666667,0,0,8.814166666666667,1.6025,0,0,0,6062.5008333333335,2571.7149999999997,0.4008333333333333,2600.5616666666665,4.8075,0,0.4008333333333333,0.4008333333333333,0.8016666666666666,0.8016666666666666,0.8016666666666666,71.31416666666667,776.0408333333334,1.2025,0,0,154.6475
0,0,0,0,0,0,1.2025,0,0,0,0,0,0,0,0,0,149.84083333333334,0,0,0,0,32.85333333333333,0.4008333333333333,0,0,0,0,2.8049999999999997,0.4008333333333333,0,195.5125,0,4.409166666666667,0.4008333333333333,0,12.420833333333334,0,0,0,0.4008333333333333,83.33583333333334,0,0.8016666666666666,0.4008333333333333,0.4008333333333333,0,0,4459.9366666666665,100.16,1070.1125,20.4325,148.23666666666668,0,0,0.4008333333333333,0,0,0,0,0,4.007499999999999,0,0,1.2025,1519.2308333333333
1.6025,0,26.844166666666666,0,2.0033333333333334,0,0.4008333333333333,13.221666666666668,4.8075,53.285000000000004,28.045,57.693333333333335,432.6925,0,244.79166666666669,6.810833333333333,319.7125,14.423333333333334,0,22.835833333333333,85.7375,0,1027.2441666666666,35.25666666666667,165.865,4.006666666666667,4.408333333333333,0,0,0,0,0,50.88166666666667,0,479.9683333333333,21.636666666666667,0.8016666666666666,2.0033333333333334,39.265,0,0,0,0,0,0,0,0,0,20.83416666666667,56.490833333333335,0,502.4041666666667,4.808333333333334,0,9.615833333333333,4.808333333333334,0,0.8016666666666666,0.4008333333333333,92.14833333333334,365.78416666666664,4.006666666666667,83.33333333333333,0,0
1.6025,0,40.464999999999996,1.6025,3.6058333333333334,0,275.24,0,0,6.01,0,0,268.0283333333333,0,0.4008333333333333,0,70.1125,1.6025,25.640833333333333,27.645,0,0,2362.1808333333333,0,0,0,0.8016666666666666,0.4008333333333333,0,0,17.63,0,11.219166666666666,0,12.019166666666667,622.1949999999999,0.4008333333333333,2.0033333333333334,0.4008333333333333,0,434.2941666666667,0,0,6.410833333333334,0.8016666666666666,0,0,0,7181.089166666667,2744.39,3.6058333333333334,2381.01,2.0033333333333334,0,0,0,0,2.0041666666666664,0,21.235833333333332,419.0708333333333,1.2025,0.4008333333333333,0,107.3725
0,0,0.4008333333333333,0,0,0,0.8016666666666666,0,0,0,0,0,0.4008333333333333,0,0,0,67.70833333333333,0,0,0,0,24.44,0.4008333333333333,0,0,0,0,2.0041666666666664,0.8016666666666666,0,35.255833333333335,0,4.809166666666666,0,0,6.8116666666666665,0,0,0,2.0033333333333334,129.80833333333334,0,3.6066666666666665,0,0,0,3.205,6461.9383333333335,7.6125,8.815,59.69583333333333,16.026666666666667,0,0,0,0,0,0,0,0,2.405,0,0,4.007499999999999,3534.055
10.015833333333333,0,50.08,0,5.609166666666667,0.4008333333333333,5.609999999999999,21.634166666666665,2.8041666666666667,46.47416666666667,0,42.468333333333334,543.2683333333333,0,108.57333333333334,0.4008333333333333,226.76416666666665,32.05083333333333,9.615,22.035,28.446666666666665,0,1979.9683333333332,12.821666666666665,130.20916666666668,4.006666666666667,4.4075,0,0,0,0,0,93.35000000000001,0,2875.4016666666666,40.465,4.8075,1.2025,1817.3083333333334,0,0,3.6058333333333334,0,0,0,0.8016666666666666,0,0,4809.695833333333,512.0191666666667,0,1903.4458333333332,28.445,0,4.8075,4.808333333333334,0,16.026666666666667,52.884166666666665,246.79500000000002,782.8516666666667,26.041666666666668,151.8425,0,0
0,1.6025,10.016666666666666,0,3.6058333333333334,6.009166666666666,51.281666666666666,0,0,35.656666666666666,0,0,455.5283333333333,0,4.8075,18.028333333333332,923.4766666666667,0,25.641666666666666,23.638333333333335,0,0,4599.358333333334,0,0,0,0,0,0,0,37.660833333333336,0,33.25416666666666,0,0,1322.9175,0,0,0,0,301.28166666666664,0.4008333333333333,0,2.8049999999999997,5.208333333333333,0,0,0,7870.994166666666,177.08416666666668,17.2275,1842.9491666666668,0.4008333333333333,0,0,0,0.8016666666666666,0.4008333333333333,0.8016666666666666,0.8016666666666666,488.78249999999997,0,0,0,445.5108333333333
0,0,0,0,0,0,0,0,0,0,0,0,0.8016666666666666,0,0,0,100.56,0,0,0,0,56.8925,0.4008333333333333,0,0,0,0,1.2025,10.016666666666666,0,197.51583333333335,0,6.8125,0,0,4.007499999999999,0,0,0,6.01,241.18583333333333,0,1.6033333333333333,0,0,0,4.006666666666667,4576.5216666666665,0.4008333333333333,0.8016666666666666,59.696666666666665,20.0325,0,0,0,0,0,0,0,0,0,0,0,3.2066666666666666,8316.105
20.433333333333334,0,148.2375,0,3.205,4.006666666666667,2.0033333333333334,118.58916666666667,3.6058333333333334,97.7575,46.47333333333333,39.663333333333334,655.0475,1.6025,199.52,0.4008333333333333,405.4483333333333,4.4075,0.4008333333333333,70.1125,28.045833333333334,0,1405.8483333333334,28.8475,318.91166666666663,2.8049999999999997,6.01,0,0,0,0,0,85.33749999999999,0,2034.4558333333334,196.315,1.2025,12.019166666666667,3417.0675,0,0,0,0,0.4008333333333333,0,40.064166666666665,0,0,1282.0525,64.90416666666667,0,1772.035,20.0325,0,0,1.6025,1.6025,23.638333333333335,16.4275,239.58333333333334,1059.6958333333334,18.03,284.855,0,0
0,5.208333333333334,1.6025,0,0,0,5.208333333333333,0,0,0,0,0,130.20833333333334,1.6025,0,0,1885.8175,1.6025,7.6125,0,0,0.4008333333333333,3177.0825,0.4008333333333333,0,0,3.6058333333333334,8.013333333333334,0,0,555.6891666666667,0,84.135,0,0.4008333333333333,798.8783333333333,0,0,3.205833333333333,0,888.2216666666667,1.6025,0.4008333333333333,4.808333333333334,19.631666666666668,0,0,17.2275,2020.4325000000001,46.875,152.64416666666668,1114.5833333333333,0,0,0,0,1.2025,0,0,77.32333333333334,160.65666666666667,0,0,4.408333333333333,850.16
0,0.4008333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.014166666666666,0,0,0,0,31.250833333333336,0.4008333333333333,0,0,0,0,1.2025,116.9875,2.405,67.7075,0.8016666666666666,6.4125,0.4008333333333333,0,1.2025,0,0,0.4008333333333333,7.611666666666666,408.2525,0,13.220833333333333,0,1.2025,0,18.830833333333334,4976.360833333333,0,0,154.2475,0,0,0,0,0,0,0,0,0,0,0,0,15.225,12621.795833333334
8.413333333333334,0,145.83416666666665,0,2.404166666666667,2.0033333333333334,4.8075,106.97166666666666,11.618333333333332,102.965,433.0925,62.5,749.2008333333333,2.0033333333333334,253.20333333333335,1.6025,382.21166666666664,8.414166666666667,0,41.666666666666664,10.4175,0,1790.0641666666666,8.415,328.525,10.016666666666667,8.013333333333334,0,0,0,0,0,94.95083333333334,0,2889.825,338.14166666666665,0,4.006666666666667,1145.835,0,0,0.4008333333333333,0,2.0033333333333334,0.4008333333333333,4.4075,0,0,902.645,0,0,1223.1575,30.0475,0,8.413333333333334,5.609166666666667,7.613333333333333,2.404166666666667,16.8275,224.35916666666665,843.75,8.815,268.03,0,0
0,8.814166666666667,2.0033333333333334,0,1.6025,0,0,0,0,0,0.4008333333333333,0,6.410833333333334,0.4008333333333333,5.208333333333333,13.6225,1307.2908333333332,14.023333333333333,1.6025,1.6025,0,213.13916666666665,1906.6508333333334,0,0,0,0,17.628333333333334,1.6025,0,408.25166666666667,0,96.95416666666667,0,0,3906.2491666666665,0,0,1.2025,0,861.3783333333333,0.4008333333333333,0,2.404166666666667,1.2016666666666667,0,0,208.33333333333334,158.65416666666667,7.211666666666667,191.10666666666665,330.9291666666667,0,0.4008333333333333,0,0,3.6066666666666665,0,0,26.843333333333334,59.6975,0,0,10.818333333333333,933.8933333333333
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0033333333333334,0,0,0,0,96.95416666666667,0,0,0,0,0,0,73.71666666666667,44.47,38.060833333333335,4.006666666666667,0.4008333333333333,0.8016666666666666,0,14.824166666666667,0,0,0,4.4075,699.1166666666667,0,14.424166666666666,0,0,0,40.865,2088.9425,0,0,169.4725,18.029166666666665,0,0,0,0,0,0,0,0,0,0,0,11.62,7396.235833333333
2.0041666666666664,0,93.75,0,0.4008333333333333,0.4008333333333333,4.808333333333334,34.455,21.234166666666667,114.1825,78.52666666666667,84.93666666666667,789.6633333333333,23.2375,233.97416666666666,6.41,219.55,13.622499999999999,2.8041666666666667,12.019166666666667,13.621666666666666,0,1387.4191666666666,16.828333333333333,239.5825,13.220833333333333,6.411666666666666,0,0,0,0,0,109.77416666666666,0,1915.0641666666668,73.31833333333333,0,4.4075,949.1175,0,0,0,0,0,0,1.6025,0,0,718.35,0.4008333333333333,0,192.3075,106.9725,0,15.624166666666667,8.0125,0.4008333333333333,0.4008333333333333,5.608333333333333,58.49333333333333,552.8841666666667,4.4075,221.15333333333334,0,0
0,5.609999999999999,6.41,0,3.205,0,10.416666666666666,0.4008333333333333,0,0,6.810833333333333,0.4008333333333333,19.230833333333333,0,3.6058333333333334,2.404166666666667,2917.4674999999997,52.48416666666667,3.205,0.4008333333333333,0,568.51,4055.2883333333334,1.2025,0,0,3.2066666666666666,16.826666666666664,0,0,204.72833333333332,0,104.9675,0,0,1243.99,1.2016666666666667,0,2.404166666666667,0,1412.26,0,0,1.6025,1.2025,0,0,228.76749999999998,1641.425,245.1925,82.9325,1234.775,10.817499999999999,2.0033333333333334,15.224166666666667,0.4008333333333333,0.8016666666666666,0.8016666666666666,0.4008333333333333,4.007499999999999,99.35916666666667,0,0,4.808333333333334,103.36749999999999
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4008333333333333,0,0.8016666666666666,0,0,0,0,100.96166666666667,0,0,0,0,0,0,26.843333333333334,11.618333333333334,90.14416666666666,17.629166666666666,0.8016666666666666,2.0041666666666664,0,125,0,0,0,0,442.70916666666665,0,4.408333333333333,0,0.4008333333333333,0,6.01,4579.3275,0,0,94.15,12.421666666666667,0,0,0.4008333333333333,0,0,0,0,0,0,0,0,16.826666666666668,4006.8116666666665
0.8016666666666666,0,43.67,0,0.4008333333333333,0,0.4008333333333333,0.8016666666666666,0,41.6675,253.20416666666668,164.26333333333335,797.2758333333334,48.07666666666667,112.17916666666667,10.416666666666666,157.45166666666668,5.208333333333334,3.205,0,3.6058333333333334,0,1102.5641666666666,12.021666666666667,142.2275,5.609166666666667,8.414166666666667,0,0,0,0,0,109.77666666666667,0,2449.92,16.427500000000002,4.006666666666667,2.8049999999999997,1732.7725,0,0,0,0,0,0,0,0,0,673.8791666666666,16.025,0,330.12833333333333,8.814166666666667,0,16.425833333333333,15.225,0.8016666666666666,0,0.4008333333333333,122.19583333333334,838.9425,4.809166666666666,216.74666666666667,0,0
4.006666666666667,0,58.093333333333334,0,1.6025,0,179.8875,0,0,0,1.6025,0.4008333333333333,77.32416666666667,2.0033333333333334,3.205833333333333,23.2375,3821.7149999999997,50.8825,8.414166666666667,0.4008333333333333,0,236.77833333333334,6410.656666666667,0.4008333333333333,1.6025,0,4.408333333333333,0.4008333333333333,0,0,48.07666666666667,0,54.4875,0,3.6058333333333334,495.1933333333333,1.6025,0,0.8016666666666666,0,38.060833333333335,0,0,0.8016666666666666,0,0,0,0,4865.785833333333,2365.3849999999998,0,1476.7625,2.0033333333333334,3.605,4.006666666666667,4.8075,22.4375,0.4008333333333333,0,2.405,870.9933333333333,0,0.4008333333333333,0,2.805833333333333
0,2.0033333333333334,0,0,0,0,0,0,0,0,0,0,1.6025,0,0,0,5.208333333333333,0,0,0,0,61.69916666666667,8.815833333333334,0,0,0,0,2.405,0,0,78.52666666666667,3.205833333333333,22.836666666666666,0.4008333333333333,0,188.70166666666665,1.2025,0,0,0.8016666666666666,7.6125,0,1.6025,0,0,0,0,2442.3091666666664,372.5983333333333,1848.1566666666665,7.6125,332.1325,3.205,0,4.8075,0,0.4008333333333333,0,0,0,10.816666666666666,0,0,3.6075,2538.8633333333332
5.208333333333334,0,17.628333333333334,0,7.6125,0.4008333333333333,1.6025,2.0033333333333334,2.8049999999999997,25.240833333333335,137.01916666666668,49.68,311.69916666666666,81.33,26.0425,2.404166666666667,194.71083333333334,34.055,0,0,1.6033333333333333,0,1391.8258333333333,23.238333333333333,52.48416666666667,16.8275,12.020833333333332,0,0,0,0,0,32.4525,0,1398.6399999999999,70.91416666666666,4.006666666666667,10.015833333333333,2579.7266666666665,0,0,3.6058333333333334,0,0,0,14.0225,0,0,235.57666666666668,112.9825,0,784.4541666666668,196.71583333333334,0,10.817499999999999,16.026666666666667,6.810833333333333,8.815,28.044999999999998,217.14666666666668,356.17083333333335,16.828333333333333,312.9008333333333,0,0
0,0.4008333333333333,3.6058333333333334,0,3.205,0,49.27916666666667,0,0,0.4008333333333333,0,0,216.74833333333333,0,1.6025,4.006666666666667,209.1341666666667,8.815,0,0.8016666666666666,0,0,3286.8583333333336,0.4008333333333333,0,0,2.805833333333333,1.6025,0,0,365.7841666666667,0,10.8175,0,2.404166666666667,318.10833333333335,1.6025,0,13.221666666666668,0,315.30333333333334,1.6025,2.0033333333333334,17.22833333333333,9.615833333333333,0,0.4008333333333333,0,2583.7341666666666,481.9725,12.82,1410.2558333333334,3.205,0,1.2025,0,1.2025,1.2025,0,4.408333333333333,774.8391666666666,0,0,0,105.36916666666667
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8049999999999997,0,0,0,0,73.71916666666667,7.213333333333333,0,0,0,0,1.2025,20.83416666666667,0,30.448333333333334,1.6033333333333333,30.85,0,0,47.27583333333333,0,0,0,0.8016666666666666,103.7675,0,8.813333333333333,0,0.4008333333333333,0,2.8049999999999997,5526.0408333333335,2.405,0.8016666666666666,61.69916666666667,18.43,0,0,0,0,0,0,0,0,1.6033333333333333,0,0,12.420833333333333,2829.7275
2.8049999999999997,0,9.215,0,18.43,8.814166666666667,2.404166666666667,7.211666666666667,17.628333333333334,31.250833333333333,181.49083333333334,209.13416666666666,316.9075,94.55,78.52583333333334,4.808333333333334,201.5225,4.808333333333334,1.6025,0,0.8016666666666666,0,1062.9,20.0325,22.435833333333335,33.252500000000005,6.010833333333333,0,0,0,0,0,60.095,0,1584.9358333333334,17.228333333333335,6.410833333333334,10.416666666666668,2465.5458333333336,0,0.4008333333333333,0.8016666666666666,0,0.4008333333333333,0,3.2058333333333335,0,0,431.89,9.615,0,392.2275,175.88166666666666,0,20.434166666666666,16.426666666666666,26.4425,15.225,31.250833333333333,167.86833333333334,372.5966666666667,36.85916666666667,413.46250000000003,0,0
0,0.8016666666666666,19.631666666666668,0,7.211666666666667,5.208333333333333,193.91,0,0,1.6025,0,0,262.82,0.4008333333333333,0.4008333333333333,0,244.7925,3.205,1.6025,4.006666666666667,0,1.2016666666666667,2652.6441666666665,1.6025,1.2025,0,0.8016666666666666,5.208333333333334,0,1.6025,119.3925,0,8.815,0,0,324.51916666666665,0.4008333333333333,0,4.006666666666667,0,25.64,2.404166666666667,0,10.015833333333333,0.8016666666666666,0,0,0.4008333333333333,6745.1925,844.15,1.6025,1583.3341666666668,13.221666666666666,0,0,0,36.05833333333333,0.4008333333333333,0.4008333333333333,2.404166666666667,1130.2083333333333,0,0,0,106.57083333333334
0,0.8016666666666666,0,0,0,0,0.4008333333333333,0,0,0,0,0,0,0,0,0,5.2091666666666665,0,0,0,0,53.685833333333335,7.6125,0,0,0,0,0.8016666666666666,13.220833333333333,0,37.66166666666667,0.8016666666666666,24.44,0,0,61.69916666666666,0,0,0,3.6058333333333334,71.715,0,3.605833333333333,0,3.6058333333333334,0,0,4634.615,8.814166666666667,115.78583333333334,41.266666666666666,112.98166666666667,0,0,0.8016666666666666,0,0,0,0,0,0.8016666666666666,0,0.4008333333333333,2.405,4768.429166666667
1.6033333333333333,0,15.492222222222223,0,16.025555555555556,0,4.808888888888888,9.615555555555556,0.5344444444444444,13.89,41.13333333333333,180.0211111111111,381.41333333333336,96.15444444444445,192.30555555555554,3.7399999999999998,135.68333333333334,9.081111111111111,0,0,0.5344444444444444,0,1491.9866666666667,5.3422222222222215,24.038888888888888,2.671111111111111,1.6022222222222222,0,0,0,0,0,12.821111111111112,0,1921.4755555555555,37.394444444444446,1.6033333333333333,4.807777777777778,371.26,0,0,0.5344444444444444,0,0,0,2.1366666666666667,0,0,11.217777777777778,6.944444444444445,0,522.97,254.80888888888887,0,4.807777777777778,8.014444444444445,46.47555555555555,11.753333333333334,10.684444444444445,61.43333333333333,1572.1144444444444,68.91111111111111,185.36333333333334,0,0
0,0,3.2055555555555553,0,12.82,0,93.48444444444445,0,0.5344444444444444,0,0,0.5344444444444444,401.7077777777778,0,0,0.5344444444444444,273.50444444444446,11.217777777777778,6.944444444444444,6.944444444444445,0,0,1573.1833333333334,0.5344444444444444,2.1366666666666667,0,0,1.0688888888888888,0,0,60.897777777777776,0,5.342222222222222,0,0.5344444444444444,627.1355555555556,0,0,36.324444444444445,0,205.66222222222223,0,8.546666666666667,10.149999999999999,22.435555555555556,0,0,0.5344444444444444,6383.012222222223,77.45777777777778,61.965555555555554,1019.7655555555556,22.436666666666667,0,0,0,74.25222222222222,0,0.5344444444444444,194.44555555555556,1005.3422222222222,0,0.5344444444444444,0,336.5388888888889
0.5344444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.738888888888889,0,0,0,0,44.873333333333335,2.1377777777777776,0,0,0,0,3.7399999999999998,238.78333333333333,0,24.037777777777777,0.5344444444444444,10.685555555555554,0,0,67.30666666666667,0,0,0,12.287777777777778,425.75,0,9.616666666666667,0,1.0688888888888888,0,1.0688888888888888,4763.888888888889,0,0,163.4611111111111,3.2055555555555557,0,0,0,0,0,0,0,0,3.2066666666666666,0,0,5.343333333333333,5384.082222222222
14.424444444444443,0,4.807777777777778,0,59.82888888888889,0,42.73555555555556,20.833333333333332,0,37.92666666666667,653.8455555555555,214.2111111111111,386.7511111111111,66.2388888888889,164.53,6.944444444444445,805.0211111111112,23.504444444444445,12.82,0,2.1366666666666667,0,1710.47,33.65222222222222,25.642222222222223,62.501111111111115,24.573333333333334,0,0,0,0,0,21.90222222222222,0,1260.6822222222222,189.10444444444445,0,7.478888888888889,885.1488888888889,0,0,22.435555555555556,0,0.5344444444444444,0,99.89444444444445,0,0,423.61111111111114,3.2055555555555557,0,616.9866666666667,598.8255555555555,0,0.5344444444444444,12.286666666666667,8.547777777777778,68.37666666666667,79.59444444444445,65.17222222222222,219.01777777777778,53.95333333333333,475.96222222222224,0,0
0,0.5344444444444444,7.478888888888889,0,5.875555555555556,0,3.2055555555555557,0,0,2.1366666666666667,0,6.41,141.02555555555557,0,3.2055555555555557,2.1366666666666667,1076.9244444444444,4.273333333333333,8.013333333333334,0,0,11.752222222222223,2219.551111111111,0.5344444444444444,2.671111111111111,0,0,14.423333333333334,0,0,238.24777777777777,0,16.025555555555556,0,2.1366666666666667,1107.9066666666668,0,0,8.547777777777778,0.5344444444444444,2642.0933333333332,0,2.1377777777777776,0,41.13333333333333,2.671111111111111,0,36.32555555555555,4298.076666666667,0.5344444444444444,297.00888888888886,979.1666666666666,2.1366666666666667,1.6033333333333333,0,0,1.0688888888888888,0,0.5344444444444444,6.41,516.56,0,0,2.671111111111111,1615.3844444444444
0,4.273333333333333,0,0,0.5344444444444444,0,0,0,0,0,0,0,1.0688888888888888,0,0,0,13.355555555555556,0,0,0,0,25.107777777777777,5.342222222222222,0,0,0,0,1.0688888888888888,939.1033333333334,79.0611111111111,12.285555555555556,47.54333333333334,3.2066666666666666,5.342222222222222,0,9.615555555555556,0,0,0,37.39333333333333,2303.418888888889,0,5.342222222222222,0,0.5344444444444444,0,5.876666666666666,300.7477777777778,0.5344444444444444,0,37.39555555555555,0,0,0,0,0,0,0,0,0,0.5344444444444444,0,0,11.753333333333332,5767.094444444444
